Original|Translated
Circle of Thorns|荆棘法阵
Bluff of the South Wind|南风之崖
The Dawning Valley|晨之谷
The Singing Pools|咏之池
The Rows|阡陌
Mandori Village|绿野村
Ridge of Laughing Winds|笑风山
Morning Breeze Village|晨息村
Fe-Feng Village|狒狒村
The Wood of Staves|禅杖林
Wreck of the Skyseeker|寻天号船骸
Shang Xi Training Grounds|尚喜习武场
Wu-Song Village|武松村
Forest Heart|翠林之心
The Dawning Span|晨之桥
Whispering Forest|耳语森林
Vale of Eternal Blossoms|锦绣谷
Kun-Lai Summit|昆莱山
Townlong Steppes|螳螂高原
Tranquil Grotto|宁静神龛
Hour of Twilight|暮光审判
Fu's Pond|福家小池
The Dawning Stair|晨之阶
Cave of Meditation|冥想洞穴
Shrine of Inner-Light|心光神龛
Silken Shore|柔沙海滩
Paw'don Glade|坡东林
Wreck of the Vanguard|先锋号船骸
Garrosh'ar Point|加尔鲁什尔前哨站
Nectarbreeze Orchard|蜜风果园
Tian Monastery|天禅院
Shrine of Remembrance|悼念神龛
Camp Gormal|格玛尔营地
The Elders' Path|长者之路
Liang's Retreat|梁家小宅
Darkmoon Island|暗月岛
Pool of Reflection|倒影之池
Banquet Grounds|宴会地
Wreck of Hellscream's Fist|地狱咆哮之拳的残骸
Ascent of Swirling Winds|旋风高地
Strongarm Airstrip|铁腕机坪
The Ring of Inner Focus|心灵专注之环
The Darkmoon Faire|暗月马戏团
The Ring of Balance|平衡之环
Slingtail Pits|吊尾围栏
Sea Mist Ridge|海雾岭
Waxwood|红烛林
Lair of the Jade Witch|青玉巫婆藏身处
Serpent's Heart|神龙之心
Darkmoon Deathmatch|暗月死斗场
Orchid Hollow|兰花谷
Terrace of Ten Thunders|十雷台
Maelstrom Deathwing Fight|大漩涡 - 死亡之翼之战
The Dai-Lo Farmstead|大箩农场
Virmen Grotto|兔妖洞
Teeming Burrow|喧嚣地穴
Ki-Han Brewery|祁翰酒坊
Shrine of Dreaming Stones|梦石神龛
Chamber of Whispers|风语厅
Shadybranch Pocket|影枝坳
Fox Grove|狐狸森林
Shang's Valley|尚家谷
Dragon Soul|巨龙之魂
The Fertile Copse|丰饶树林
Serenity Falls|静寂瀑布
Path of Enlightenment|启迪之路
Exclamation Point|惊叹角
Cave of Words|千言洞
Darkmoon Path|暗月小径
Darkmoon Boardwalk|暗月滨海步道
Camp Nooka Nooka|努卡努卡营地
Spire of Solitude|孤寂塔
Lake Kittitata|玉盘湖
Circle of Scale|鳞之环
Circle of Bone|骨之环
Circle of Stone|石之环
Tideview Thicket|观海听涛林
Dire Maul - North|厄运之槌 - 北
Dire Maul - East|厄运之槌 - 东
Dire Maul - West|厄运之槌 - 西
Stratholme - Main Gate|斯坦索姆 - 正门
Stratholme - Service Entrance|斯坦索姆 - 仆从入口
Shado-Pan Monastery|影踪禅院
Uncharted Sea|神秘海域
Eye of Eternity|永恒之眼
Tasters' Arena|品酒台
Above the Frozen Sea|冰冻之海上空
Wyrmrest Summit|龙眠神殿顶层
The Silkwood|丝木林
Dawn's Blossom|晨芳园
The Arboretum|百木园
Shrine of the Dawn|黎明神龛
The Gong of Hope|希望之锣
Pearl Lake|珍珠湖
Pearlfin Village|珠鳍村
Pang's Stead|庞家农场
Thunderfoot Fields|雷脚农场
Thunderfoot Ranch|雷脚牧场
Thunderfoot Farm|雷脚农田
Dreamer's Pavilion|黄粱阁
Tigers' Wood|猛虎林
Amberfly Bog|珀蝇沼
Forlorn Hut|荒弃小屋
Pool of the Paw|爪之池
Morning Breeze Lake|晨息湖
Shrine of Five Dawns|五晨神龛
Grassy Cline|草海
Shang's Stead|尚家院子
Grookin Hill|古鲁金猴山
Dookin' Grounds|顽猴旷野
Scenic Overlook|观景台
Murky Bank|浊水河岸
Den of Sorrow|悲伤之穴
Greenstone Quarry|绿石采掘场
Temple of the Jade Serpent|青龙寺
Mudmug's Place|泥盏营地
Sunsoaked Meadow|沐日草地
The Twisted Warren|扭曲密径
Deathwing|死亡之翼
Slicky Stream|滑水溪
Emperor's Omen|皇帝的预言地
Stormstout Brewery|风暴烈酒酿造厂
The Bamboo Wilds|翠竹旷野
Woods of the Lost|失落林地
Paoquan Hollow|抱拳林
Stoneplow|石犁村
Stoneplow Fields|石犁平原
Singing Marshes|轻歌沼泽
Pools of Purity|纯净之池
New Cifera|新希菲拉
Jade Temple Grounds|青龙寺庭院
Gate of the Setting Sun|残阳关
Ancient Courtyard|先祖庭院
Halfhill|半山
The Halfhill Market|半山市集
The Imperial Granary|帝皇粮仓
Plain of Thieves|盗贼平原
Gilded Fan|金扇泽
Winds' Edge|风之崖
Silken Fields|丝纱工坊
The Gilding Stream|金辉溪
The Heartland|汇风岭
Courtyard of Lights|光之庭院
Shores of the Well|恒井之滨
Azshara's Palace|艾萨拉的宫殿
Springtail Warren|弹尾密径
Zhu's Watch|朱家堡
Thirsty Alley|渴酒谷
The Deepwild|深渊荒野
Zhu Province|朱家界
The Veiled Stair|雾纱栈道
Thunder Cleft|雷霆裂口
Ruins of Dojan|都阳废墟
The Incursion|先遣营地
Dojani River|都阳河
Pools of Youth|青春之池
Windward Isle|临风岛
Dawnchaser Retreat|逐晨者营地
Krasarang River|卡桑琅河
Ruins of Korja|科夏废墟
Sentinel Basecamp|哨兵营地
Fallsong Village|瀑歌村
Krasari Falls|卡桑利瀑布
The Forbidden Jungle|禁忌之林
The Southern Wall|南部城墙
Huangtze Falls|黄泽瀑布
Mistveil Sea|纱雾海
Windspire Bridge|风塔桥
The Windspire|风之塔
Nesingwary's Safari|奈辛瓦里狩猎队营地
The Krasari Ruins|卡桑利废墟
Virmen Nest|兔妖巢
Dustback Gorge|沙背峡谷
The Torjari Pit|托加尼洼地
The Wild Plains|莽林平原
Mistfall Village|雾临村
Ruins of Guo-Lai|郭莱遗迹
The Golden Stair|金色阶梯
Whitepetal Lake|琼花湖
Setting Sun Garrison|残阳关卫戍营
The Golden Pagoda|鎏金亭
Tu Shen Burial Ground|徒圣陵园
Lair of the Beast|野兽之巢
Sunsong Ranch|日歌农场
The Sea Wolf|海狼号
Temple of the Red Crane|朱鹤寺
Crane Wing Refuge|鹤翼庇护所
Spiritsong River|灵歌河
Temple of Kotmogu|寇魔古寺
Scarlet Halls|血色大厅
Ruins Rise|遗迹高地
Winterbough Glade|冬花林地
The Five Sisters|五姝林
Shattered Convoy|护卫队覆灭之地
Binan Village|滨岸村
Kun-Lai Pass|昆莱小径
Moonwater Retreat|月水庄
Skyrange|摩天山脊
Kunzen Village|昆森村
Terrace of Endless Spring|永春台
Inkgill Mere|墨鳃潭
The Drunken Hozen|醉猴楼
Lao & Son's Yakwash|父子洗牛站
The Autumn Plains|秋之原
Guo-Lai Halls|郭莱古厅
The Golden Gateway|金色大门
Auburn Bluffs|褐崖
Sri-La Village|香里拉村
Seat of the Spirit Waker|唤魂者之座
The Grummle Bazaar|土地精集市
Serpent's Overlook|青龙瞭望台
Peak of Serenity|晴日峰
The Splintered Path|碎石小径
Camp Broketooth|断牙营地
The Deeper|深石窟
One Keg|酒坛集
Broketooth Outpost|断牙哨站
The Dooker Dome|暴徒末路
Knucklethump Hole|肘锤洞窟
Yeti Mountain Basecamp|雪人山营地
The Burlap Trail|粗麻小径
The Burlap Valley|粗麻山谷
Greenstone Masons' Quarter|绿石工匠区
Fire Camp Bataar|巴塔尔火营
Eastwind Rest|东风之眠
Westwind Rest|西风之息
Cattail Lake|香蒲湖
Kunzen Cave|昆森洞窟
Chow Farmstead|周家农田
Pranksters' Hollow|顽灵洞
Muskpaw Ranch|麝香爪牧场
A Brewing Storm|酝酿风暴
Thunderpaw Refuge|雷掌阁
Thunderpaw Overlook|雷掌台
Anglers Wharf|渔人码头
Verdant Belt|翠绿草场
Narsong Trench|纳松海沟
The Thunderwood|雷木林
The Burlap Waystation|粗麻驿站
Narsong Spires|纳松峰
Mogujia|魔古岬
Fountain of the Everseeing|永视泉
The Scrollkeeper's Sanctum|藏卷人密室
Terrace of the Twin Dragons|双龙台
The Heart of Jade|青玉之心
Fire Camp Ruqin|卢秦火营
Grove of Falling Blossoms|落英林
Fire Camp Ordo|斡耳朵火营
Mogu'shan Vaults|魔古山宝库
Silvershard Mines|碎银矿脉
The Silent Sanctuary|缄默圣地
Shado-Pan Fallback|影踪别院
Firebough Nook|火树村
Krasarang Wilds|卡桑琅丛林
Nayeli Lagoon|纳耶里海礁
Frostmane Hovel|霜鬃洞穴
Dread Wastes|恐惧废土
Shrine of Two Moons|双月殿
Shrine of Seven Stars|七星殿
Mogu'shan Palace|魔古山宫殿
Jin Yang Road|锦阳大道
The Summer Fields|仲夏原
Marista|马里斯塔
Kea Krak|奇亚卡拉克
Unga Ingoo|盎迦猴岛
Ancestral Rise|祖宗高地
The Ox Gate|玄牛关
Mortbreath Grotto|死息岩穴
Fire Camp Yongqi|勇齐火营
Yinying Village|银影村
Cradle of Chi-Ji|赤精栖木
Kota Peak|寇塔峰
Kota Basecamp|寇塔营地
Sandy Shallows|浅沙湾
Sarjun Depths|刹允深渊
Angkhal Pavilion|安卡阁
Pedestal of Hope|希冀台
Dome Balrissa|巴尔利萨圆顶
Fire Camp Osul|奥苏尔火营
Lower Sumprushes|下激流潭
Upper Sumprushes|上激流潭
Longying Outpost|龙影岗哨
Zouchin Strand|卓金海滩
Zouchin Village|卓金村
Northshire|北郡
Hatred's Vice|仇恨之恶
Tallmug's Camp|高酒盏的营地
Temple of the White Tiger|白虎寺
Seeker's Folly|探索者末路
Owen's Wishing Well|欧文的许愿井
Neverest Pinnacle|不息峰
Waterspeaker's Sanctuary|水语者圣所
Seeker's Point|探索者营地
Mount Neverest|不息山
Neverest Basecamp|不息营地
Gao-Ran Battlefront|高岚阵
Shallowstep Pass|浅足小径
The Widening Deep|地渊谷
Dampsoil Burrow|润泥藏身处
Dusklight Hollow|黯光枯木
Dusklight Bridge|黯光桥
Rensai's Watchpost|任塞道口
Farwatch Overlook|远戍哨站
Sik'vess|希克维斯
Sik'vess Lair|希克维斯虫巢
Shado-Pan Garrison|影踪卫戍营
Valley of Emperors|皇帝谷
Tomb of Shadows|暗影古陵
Tomb of Secrets|隐秘古陵
Tomb of Conquerors|征服者陵墓
Shrine of the Merciless One|无悯者神龛
Emperor Rikktik's Rest|里克提克皇帝之墓
Greenstone Village|绿石村
Kri'vess|科里维斯
Whispercloud Rise|语云山
The Zandalari Vanguard|赞达拉先锋军驻地
Crypt of Forgotten Kings|遗忘之王古墓
Sra'thik Incursion|瑟拉提克入侵地
Niuzao Temple|砮皂寺
Siege of Niuzao Temple|围攻砮皂寺
Valley Of Power - Scenario|能量谷 - 场景战役
Valley of Power|能量谷
The Dark Hollow|黑暗岩洞
Arena of Annihilation|破军比武场
Fields of Niuzao|砮皂旷野
Dread Expanse|恐惧之境
Stormwind Keep|暴风要塞
Lake of Stars|群星湖
Shado-Li Basin|影踪谷
Seat of Knowledge|闻道之座
Tol'viron Arena|托维尔隆竞技场
Heart of Fear|恐惧之心
Brawl'gar Arena|搏击竞技场
The Amber Womb|琥珀孵育室
Kypari Zar|凯帕圣树·扎尔
Training Grounds|训练场
Huntsman's Cloister|猎手回廊
The Kennel|狗舍
Black Ox Temple|玄牛寺
Terrace of Gurthan|格尔桑平台
Shan'ze Dao|山泽岛
Sri-La Inn|香里拉酒馆
Niuzao Catacombs|砮皂陵
Fire Camp Gai-Cho|铠胄火营
Scenario - Black Ox Temple|场景战役——玄牛寺
Sra'vess|瑟拉维斯
Klaxxi'vess|卡拉克西维斯
Ik'vess|伊克维斯
Klik'vess|奇里克维斯
Set'vess|赛特维斯
Scenario - Mogu Ruins|场景战役——魔古遗迹
Assault on Zan'vess|突袭扎尼维斯
Kor'vess|库尔维斯
Westersea|西部之海
The Overlook Inn|观山酒馆
Paur's Pub|保尔的酒馆
The Sunset Brewgarden|落日酒坊
The Horrid March|恐惧先遣站
Rikkitun Village|里基屯村
Gokk'lok Shallows|古克罗克浅滩
The Amber Hibernal|琥珀休眠室
Rikkilea|里基利亚
Ambermarsh|琥珀泽
Kypari Vor|凯帕圣树·沃尔
Nook of Konk|空克石洞
Morrowchamber|破晓大厅
The Amber Vault|琥珀穹顶
Deadtalker's Plateau|死语者高地
The Dancing Serpent|龙舞楼
The Lazy Turnip|懒惰的芜菁
Thunderfoot Inn|雷脚酒馆
Stone Mug Tavern|石盏酒家
Wilds' Edge Inn|荒野之崖酒馆
Binan Brew & Stew|滨岸酒肉坊
The Lucky Traveller|好运旅行者
The Two Fisted Brew|阴阳酒楼
North Wind Tavern|北风酒馆
The Golden Rose|金玫瑰
Tavern in the Mists|迷雾酒肆
The Chum Bucket|鱼饵满筐
Marista's Bait & Brew|马里斯塔鱼饵店和酒肆
Greenstone Inn|绿石酒肆
Soggy's Gamble|闷水壶的冒险码头
Krasarang Cove|卡桑琅海湾
Turtle Beach|海龟沙滩
The Southern Isles|南部岛屿
Gate of Endless Spring|永春之门
The Secret Aerie|秘密鹰巢
The Ancient Passage|远古之路
Hatescale Burrow|恨鳞地穴
Field of Korja|科夏平原
Greenstone Dojo|绿石道场
Path of a Hundred Steps|百阶小径
The Spring Road|春之路
Mason's Folly|石匠之愚
Winter's Blossom|冬花营
Forlorn Cloister|遗忘回廊
Crusader's Chapel|十字军礼拜堂
Chapel Gardens|教堂花园
Rumbling Terrace|滚雷台
Zhu's Descent|朱家洼地
Howlingwind Cavern|凛风洞
Gai-Cho Battlefield|铠胄战线
The Briny Muck|盐碱泥滩
The Underbough|地下繁枝
Serpent's Spine|蟠龙脊
The Clarion Bell|澈明钟
Shrine of Twin Serpents|双龙神龛
Shelf of Mazu|玛祖海床
Wreck of the Mist-Hopper|雾海飞跃者的残骸
Muckscale Grotto|泥鳞窟
Muckscale Shallows|泥鳞滩
Zouchin Province|卓金界
Isle of Reckoning|末劫岛
Thunder's Call|雷电的呼唤
Forward Assault Camp|前方突袭营
Rear Staging Area|后方集结区
Hollowed Out Tree|刳心巨树
The Yaungol Advance|野牛人前线
Yan-Zhe River|炎子江
Venomous Ledge|毒水崖
The Feeding Pits|饲料洞
Kzzok Warcamp|科佐克战争营地
Sra'thik Swarmdock|瑟拉提克虫坞
Ikz'ka Ridge|伊卡兹卡山
Sra'vess Rootchamber|瑟拉维斯根室
Forgotten Mire|遗忘泥沼
Brewmoon Festival|酿月祭
Chittering Coast|虫鸣海湾
Anglers Expedition|垂钓翁探险营
Seaspittle Cove|海沫洞窟
Amberglow Hollow|珀光裂窟
Lonesome Cove|荒寂海湾
The Thundering Run|雷霆小路
Dread Clutch|畏惧之巢
Fear Clutch|恐惧之巢
Horror Clutch|惊骇之巢
Panic Clutch|恐慌之巢
Kypari Ik|凯帕圣树·伊克
Duskroot Fen|暮根沼泽
The Clutches of Shek'zeer|夏柯希尔之巢
Writhingwood|盘绕古木
Zan'vess|扎尼维斯
Whispering Stones|低语之石
Amber Quarry|琥珀采掘场
The Stinging Trail|刺芒小径
Mazu's Overlook|玛祖台地
Kyparite Quarry|凯帕琥珀采掘场
Venomsting Pits|毒刺蝎巢
Path of Conquerors|征服者之路
Cavern of Endless Echoes|无尽回声洞窟
Mogu'shan Terrace|魔古山圣台
The Emperor's Reach|帝皇之域
Howlingwind Trail|凛风小径
The Gilded Foyer|镶金殿
The Crimson Assembly Hall|赤红议事厅
Forgotten Passageway|遗忘长廊
Vault of Kings Past|古王陵墓
Throne of Ancient Conquerors|上古征服者王座
Bladelord's Retreat|刀剑侯侧殿
Shrine of Nala'shi|纳拉什神殿
The Summer Terrace|夏之台
The Emperor's Step|帝皇之阶
The Golden Lantern|金色神灯
Chamber of Enlightenment|启迪之厅
The Celestial Vault|天神宝库
Ethereal Corridor|天界回廊
The Star's Bazaar|星辰集市
The Imperial Exchange|帝皇商站
Nightingale Lounge|夜莺旅馆
Chamber of Reflection|沉思之厅
Shrine of Fellowship|结义坛
The Hall of Tiles|砖瓦大厅
Guo-Lai Ritual Chamber|郭莱仪祭密室
The Hall of Statues|雕像大厅
Gate of the August Celestials|天神之门
The Hall of the Serpent|翔龙大厅
The Lady Mehley|梅蕾女士号
Guo-Lai Vault|郭莱宝库
The Emperor's Approach|帝皇之疆
The Riverblade Den|河刃之巢
Motherseed Pit|母种之坑
Isle of Thunder|雷神岛
Springtail Crag|弹尾峭壁
Stormstout Brewery Interior|风暴烈酒酿造厂内庭
The Widow's Wail|蛛泣洞穴
Oona Kagu|乌拿猴洞
Paw'don Village|坡东村
Twinspire Keep|双塔堡垒
Path of Serenity|静心走廊
Summer's Rest|夏之眠
Gokk'lok's Grotto|古克罗克的洞穴
Honeydew Village|蜜露村
Honeydew Glade|蜜露林地
Honeydew Farm|蜜露农田
Thunder Hold|雷霆要塞
Hellscream's Fist|地狱咆哮之拳
Terrace of the Tiger|猛虎台
The Skyfire|天火号
Twinspire Keep Interior|双塔堡垒内部
Den of Defiance|反抗洞穴
Autumnshade Ridge|秋荫山
Sunblossom Hill|日花山
Spiritsong's Rest|灵歌之栖
Applebloom Tavern|苹花酒馆
Mistblade Den|雾刃之巢
Coldbite Burrow|寒噬地穴
Northern Elwynn Mountains|艾尔文北部山脉
Valiant Rest|勇士之眠
The Golden Terrace|金色平台
Kril'Mandar Point|科里曼达前哨站
Dagger in the Dark|黑暗中的匕首
Domination Point|统御岗哨
Battle on the High Seas|公海激战
Snicklefritz Mine|斯尼克弗里兹矿脉
Defense of the Alehouse|保卫酒坊
Diremoor|阴惨泥沼
The Thunderspire|雷霆之塔
Court of Bones|白骨庭院
Za'Tual|赞图尔
Ihgaluk Crag|伊瓜鲁克峭壁
Zeb'tula|赞布图拉
Shaol'mara|绍尔马拉
Violet Rise|紫罗兰高地
Dawnseeker Promontory|寻晨者海角
The Emperor's Gate|帝王之门
The Beast Pens|兽栏
Conqueror's Terrace|征服者平台
Bloodied Crossing|血腥岔路口
Lightning Vein Mine|闪电矿脉
The Thunder Forges|雷霆熔炉
Stormsea Landing|风暴之海码头
The Swollen Vault|浮华宝库
The Foot of Lei Shen|雷神之基
Hall of the Defamed|无颜殿
Lion's Landing|雄狮港
Sparkrocket Outpost|火箭岗哨
Blacksand Spillway|黑沙河口
Bilgewater Beach|锈水海滩
The Boiling Crustacean|水煮虾蟹
Oregrind's Dig|奥格林德挖掘场
Quickchop's Lumber Farm|快锯伐木场
Heart of Zan'vess|扎尼维斯之心
Class Quest|职业任务
Heyman's Hubris|海曼之傲
Ruins of Ogudei|敖骨打废墟
Horde Landing Site|部落登陆场
A Little Patience|王者的耐心
Garrosh'ar Advance|加尔鲁什尔先锋营
Bizmo's Brawlpub|比兹莫搏击俱乐部
Ruins of Korune|寇茹废墟
Lair of Skiggit|斯基奇特的巢穴
Throne of Thunder|雷电王座
Predator's Perch|掠食者栖地
Isle of Giants|巨兽岛
Talador|塔拉多
Deepwind Gorge|深风峡谷
Infiltrating the Shipyard|潜入船坞
Troll War Camp Outskirts|巨魔战争营地外围
Shipyard|船坞
Warship|战船
Sea|大海
Hall of the Exalted|至尊殿
Bleak Hollow|阴冷洞窟
To The Skies!|直冲云霄！
Bay of Echoes|回音海湾
Battlefront Provisions|前线辎重营
Tanaan Jungle|塔纳安丛林
Misty Shores|迷雾海滨
Beeble's Wreck|比波尔的失事点
Bozzle's Wreck|波兹尔的失事点
Whispering Inlet|低语海口
Outdoor Ruins|露天遗迹
Forgotten Depths|被遗忘的深渊
Thunder King's Citadel|雷电堡
The Crimson Treader|深红踏浪者号
Salabria|萨拉布里亚号
The Starchaser|逐星者号
Spellsails|魔帆号
The Seabolt|海箭号
Rhonin's Beard|罗宁之须号
Hall of the Grand Imperion|禁都卫统领大殿
Frostfire Ridge|霜火岭
Spires of Arak|阿兰卡峰林
Backbreaker Bay|碎脊湾
Greymist Firth|灰雾海湾
Wildvine Marsh|野藤沼泽
Shadewood Thicket|影木林
Hidden Cell|密室
The Secrets of Ragefire|怒焰之谜
The Tiger's Peak|虎踞峰
Big Blossom Excavation|繁盛挖掘场
Big Blossom Mine|繁盛矿洞
Siege of Orgrimmar|决战奥格瑞玛
Frostwind Crag|霜风峭壁
Throm'var|索姆瓦尔
Daggermaw Ravine|刀喉峡谷
Grulloc's Grotto|格鲁洛克岩洞
Siege of Orgrimmar (OLD DO NOT USE)|决战奥格瑞玛
Razor Hill Outskirts|剃刀岭外围
Sen'jin Village Outskirts|森金村外围
Vault of Y'Shaarj|亚煞极地窟
Razor Hill Watchtower|剃刀岭瞭望塔
Faralohn|法拉隆
Timeless Isle|永恒岛
Icescar Boneyard|冰痕坟场
Lashwind Cleft|挞风裂口
Gul'rok|古尔罗克
Shattrath City Center|沙塔斯城市中心
Theramore's Fall|塞拉摩的沦陷
Brawnbelly Barracks|健腹兵营
Digger Flats|挖掘者平原
The Pits|深渊矿坑
Blightstone Quarry|枯岩采石场
The Iron Tower|钢铁高塔
Blackguard's Forgotten Cove|被遗忘的无赖海湾
Celestial Tournament|天神比武大会
The Cursed Woods|诅咒林地
Old Pi'jiu|老酒湾
The Cracking Plains|龟裂平原
Colossal's Fall|巨灵之殁
The Boneslag|骨渣锻炉
Stonefang Outpost|岩牙岗哨
Icewind Drifts|冰风雪原
Grom'gar|格罗姆加尔
Cavern of Lost Spirits|孤魂岩洞
Altar of Kron|克鲁恩祭坛
Ascent of Frostfire|霜火高地
Refuse Pit|垃圾坑
Magnarok|玛戈纳洛克
K'arani Terrace|卡拉尼平台
Grommar|格罗玛尔
Lunarfall|坠落之月
The Burial Fields|埋骨之地
