Den of the Devourer||Versteck des Verschlingers|Tanière du Dévoreur|Cubil del Devorador|Cubil del Devorador|포식자의 굴|Логово Пожирателя|吞噬者的巢穴|吞噬者洞穴
The Great Divide||Der Große Graben|La Grande division|La Gran División|La Gran División|거대한 분수령|Великий Раздел|大裂谷|大分水嶺
Forsaken Rear Guard||Rückendeckung der Verlassenen|Arrière-garde des Réprouvés|Puesto de Retaguardia Renegado|Puesto de Retaguardia Renegado|포세이큰 후방 경비소|Арьергард Отрекшихся|被遗忘者后卫军|被遺忘者後衛部隊
The Forsaken Front||Frontlinie der Verlassenen|Le front des Réprouvés|El Frente Renegado|El Frente Renegado|포세이큰 전초지|Передовая Отрекшихся|被遗忘者先锋军|被遺忘者戰事前線
Dawnrise Expedition||Morgendunstexpedition|Expédition Montelaube|Expedición Alzalba|Expedición Alzalba|새벽녘 원정대|Экспедиция Восхода Солнца|晨光远征队营地|曦揚遠征隊
Tol Barad Peninsula||Halbinsel von Tol Barad|Péninsule de Tol Barad|Península de Tol Barad|Península de Tol Barad|톨 바라드 반도|Полуостров Тол Барад|托尔巴拉德半岛|托巴拉德半島
The Canals||Die Kanäle|Les Canaux|Los Canales|Los Canales|대운하|Каналы|运河|運河
Ironwing Cavern||Eisenschwingenhöhle|Grotte Aile-de-fer|Caverna de Alahierro|Caverna de Alahierro|무쇠날개 동굴|Пещера Стального Крыла|铁翼洞穴|鐵翼洞穴
Charred Outpost||Niedergebrannter Außenposten|Avant-poste Calciné|Avanzada Carbonizada|Avanzada Carbonizada|잿더미 전초기지|Обуглившаяся застава|被烧毁的前哨站|焦炭哨站
Masters' Gate||Tor der Meister|Porte des Maîtres|Puerta de los Maestros|Puerta de los Maestros|지배자의 관문|Врата Мастеров|真主之门|主宰之門
Chamber of Respite||Kammer der Erholung|Chambre du Répit|Cámara del Descanso|Cámara del Descanso|유예의 방|Зал Покоя|安息之厅|緩刑室
Lost City of the Tol'vir||Die Verlorene Stadt der Tol'vir|Cité perdue des Tol’vir|Ciudad Perdida de los Tol'vir|Ciudad Perdida de los Tol'vir|톨비르의 잃어버린 도시|Затерянный город Тол'вир|托维尔失落之城|托維爾的失落之城
The Wollerton Stead||Wollertons Bauernhof|Ferme des Wollerton|La Finca de Wollerton|La Finca de Wollerton|월러튼 농장|Ферма Уоллертона|沃勒顿农场|沃勒頓農場
Stormwind City Outskirts||Stadtrand von Sturmwind|Faubourgs de Hurlevent|Afueras de la Ciudad de Ventormenta|Afueras de la Ciudad de Ventormenta|스톰윈드 교외|Окраины Штормграда|暴风城郊外|暴風城郊區
Baradin Hold||Baradinfestung|Bastion de Baradin|Bastión de Baradin|Bastión de Baradin|바라딘 요새|Крепость Барадин|巴拉丁监狱|巴拉丁堡
Slagworks||Erzraffinerie|Forgeresse|Rescoldos|Rescoldos|잿가루작업장|Шлакозавод|熔渣车间|熔渣處理場
Ironclad Garrison||Eiserne Garnison|Garnison du Cuirassé|Cuartel del Acorazado|Cuartel del Acorazado|철갑 주둔지|Железный гарнизон|铁甲兵营|鐵甲要塞
Warden's Vigil||Hüterwacht|Veille des Gardiens|Vigilia del Celador|Vigilia de la Celadora|감시자의 망루|Пост Стража|典狱官岗哨|看守者崗哨
East Spire||Ostturm|Flèche Est|Fortín del Este|Fortín del Este|동쪽 첨탑|Восточный шпиль|东部尖塔|東部尖塔
South Spire||Südturm|Flèche Sud|Fortín del Sur|Fortín del Sur|남쪽 첨탑|Южный шпиль|南部尖塔|南部尖塔
West Spire||Westturm|Flèche Ouest|Fortín del Oeste|Fortín del Oeste|서쪽 첨탑|Западный шпиль|西部尖塔|西部尖塔
Blackstone Span||Schwarzsteinübergang|Viaduc de Noirepierre|Tramo Piedranegra|Tramo Piedranegra|검은돌 교각|Провал черного камня|布莱克斯通大桥|黑石大橋
Explorers' League Digsite||Grabungsstätte der Forscherliga|Site de fouilles de la Ligue des explorateurs|Excavación de la Liga de Expedicionarios|Excavación de la Liga de Expedicionarios|탐험가 연맹 발굴현장|Раскопки Лиги исследователей|探险者协会挖掘场|探險者協會挖掘場
The Old Barracks||Die Alte Kaserne|La Vieille caserne|El Antiguo Cuartel|El Antiguo Cuartel|옛 병영|Старые казармы|旧兵营|舊兵營
Silverlight Cavern||Silberlichthöhle|Caverne de Luisargent|Caverna Luz de Plata|Caverna Luz de Plata|은빛 동굴|Пещера Серебряного Света|银光洞穴|銀光洞窟
Malicia's Outpost||Malicias Außenposten|Avant-poste de Malicia|Avanzada de Malicia|Avanzada de Malicia|말리시아의 전초기지|Застава Коварнессы|玛丽希亚的哨站|瑪麗希亞的哨站
The Maelstrom||Der Mahlstrom|Le Maelström|La Vorágine|La Vorágine|혼돈의 소용돌이|Водоворот|大漩涡|大漩渦
The Blood Trail||Der Blutpfad|La traînée de Sang|El Reguero de Sangre|El Reguero de Sangre|핏방울 오솔길|Кровавая тропа|鲜血之痕|血腥崎道
The Gate of Unending Cycles||Tor der Ewigen Zyklen|La porte des Cycles infinis|La Puerta de los Ciclos Eternos|La Puerta de los Ciclos Eternos|영원한 순환의 관문|Врата Бесконечного Цикла|无尽轮回之门|無盡輪迴之門
Redpine Dell||Rotkiefersenke|Cluse des Rougepins|Valle Pinorrojo|Valle Pinorrojo|붉은소나무 골짜기|Лощина Красной Сосны|赤松山谷|紅松谷林
Taelan's Tower||Taelans Turm|Tour de Taelan|Torre de Taelan|Torre de Taelan|탤런의 탑|Башня Телана|泰兰之塔|泰蘭之塔
Obelisk of the Stars||Obelisk der Sterne|Obélisque des Étoiles|Obelisco de las Estrellas|Obelisco de las Estrellas|별의 방첨탑|Обелиск Звезд|群星方尖碑|眾星方尖碑
Obsidian Breakers||Obsidianbrecher|Brisants d’Obsidienne|Rompiente Obsidiana|Rompiente Obsidiana|흑요석 파괴자|Обсидиановые рифы|黑曜石海滩|黑曜破碎
Path of Uther||Pfad Uthers|Voie d’Uther|Senda de Uther|Senda de Uther|우서의 길|Путь Утера|乌瑟尔之路|烏瑟之途
Sorrow Hill Crypt||Krypta des Trauerhügels|Crypte de la Colline des chagrins|Cripta de la Colina de las Penas|Cripta de la Colina de las Penas|슬픔의 언덕 납골당|Крипта Холма печали|悔恨岭墓穴|悔恨嶺墓穴
The Eastern Earthshrine||Der Östliche Erdschrein|Le sanctuaire Terrestre de l’Est|El Santuario de la Tierra Oriental|El Santuario de la Tierra Oriental|동부 대지제단|Восточное святилище Земли|东部大地神殿|東大地神殿
The Western Earthshrine||Der Westliche Erdschrein|Le sanctuaire Terrestre de l’Ouest|El Santuario de la Tierra Occidental|El Santuario de la Tierra Occidental|서부 대지제단|Западное святилище Земли|西部大地神殿|西大地神殿
Chamber of the Stars||Kammer der Sterne|Chambre des Étoiles|Cámara de las Estrellas|Cámara de las Estrellas|별의 방|Зал Звезд|群星密室|眾星之間
Forsaken Forward Command||Gefechtsstand der Verlassenen|Quartier général avancé des Réprouvés|Mando Avanzado Renegado|Mando Avanzado Renegado|포세이큰 전방 지휘소|Передовой отряд Отрекшихся|被遗忘者前线指挥部|被遺忘者前線指揮營地
Ring of the Elements||Ring der Elemente|Cercle des éléments|Círculo de los Elementos|Círculo de los Elementos|정령의 너른땅|Круг Стихий|元素法阵|元素之環
The Maw of Madness||Der Schlund des Wahnsinns|L’antre de la Folie|Las Fauces de la Locura|Las Fauces de la Locura|광기의 구렁텅이|Бездна Безумия|疯狂之喉|瘋狂之口
Ruins of Drakgor||Ruinen von Drakgor|Ruines de Drakgor|Ruinas de Drakgor|Ruinas de Drakgor|드락고르 폐허|Руины Дракгора|德拉卡戈废墟|德拉克戈廢墟
Dreadwatch Outpost||Schreckenswacht|Avant-poste du Guet-de-l’Effroi|Avanzada Velaspanto|Avanzada Velaspanto|공포망루 전초기지|Зловещая застава|恐惧之卫哨所|恐懼守望哨站
Rutsak's Guard||Rutaks Wacht|Garde de Rutsak|Guardia de Rutsak|Guardia de Rutsak|루트삭의 경비소|Сторожка Рутсака|拉特萨克营地|路特沙克之衛
Glory||Glorie|Gloire|Gloria|Gloria|영광의 땅|Слава|荣耀号|榮耀
Death's Step||Treppe des Schnitters|Pas de la mort|Grada de la Muerte|Grada de la Muerte|죽음의 발자취|Ступени Смерти|死亡小径|死亡足音
Scarred Terrace||Zerfurchte Terrasse|Terrasse Balafrée|Bancal Rajado|Bancal Rajado|상처받은 단상|Обрушенная терраса|焰痕平台|傷痕殿堂
Light's Shield Tower||Lichtschildturm|Tour du bouclier de la Lumière|Torre del Escudo de la Luz|Torre del Escudo de la Luz|빛의 방패 경비탑|Башня Защиты Света|圣光之盾哨塔|光盾哨塔
The Battle for Gilneas||Die Schlacht um Gilneas|La bataille de Gilnéas|La Batalla por Gilneas|La Batalla por Gilneas|길니아스 전투지|Битва за Гилнеас|吉尔尼斯之战|吉爾尼斯之戰
Waterworks||Wasserwerke|Moulin à eau|Estación de Bombeo|Estación de Bombeo|수력작업장|Водокачка|磨坊|供水設備
Mines||Minen|Les Mines|Minas|Minas|광산|Рудник|矿洞|礦坑
Horde Landing||Landeplatz der Horde|Arrivée de la Horde|Aterrizaje de la Horda|Aterrizaje de la Horda|호드 착륙장|Высадка Орды|部落登陆点|部落登陸營地
Gilnean Stronghold||Gilnearische Feste|Bastion Gilnéen|Fortaleza de Gilneas|Fortaleza de Gilneas|길니아스 요새|Гилнеасский лагерь|吉尔尼恩要塞|吉爾尼斯要塞
Khartut's Tomb||Grab des Khartut|Tombe de Khartut|Tumba de Khartut|Tumba de Khartut|카르투트의 무덤|Гробница Хартута|卡塔图陵墓|卡爾吐特之墓
The Battlefront||Die Schlachtenfront|La Ligne de front|El Frente de Batalla|El Frente de Batalla|최전선|Передовая|战斗前线|前線
Bogpaddle||Kraulsumpf|Brasse-Tourbe|Chapaleos|Chapaleos|수렁진흙탕|Веслотопь|沼桨镇|沼槳
Marshtide Watch||Sumpftidenwacht|Guet de l’Estran|Avanzada Marea Pantanosa|Avanzada Marea Pantanosa|습지너울 감시초소|Застава Болотной Воды|沼泽之潮哨站|沼潮哨站
The Bloodmire||Der Blutsumpf|Le bourbier Sanglant|Fango de Sangre|Fango de Sangre|피구렁|Кровавая топь|浴血泥潭|血腥泥潭
Dragonmaw Pass||Drachenmalpass|Passe des Gueules-de-dragon|Paso Faucedraco|Paso Faucedraco|용아귀 고개|Тропа Драконьей Пасти|龙喉小径|龍喉小徑
Wyrms' Bend||Die Wyrmbiege|Tournant du Wyrm|Recodo de Vermis|Recodo de Vermis|고룡굽이|Излучина Змея|巨龙曲径|巨龍之彎
Ix'lar's Domain||Ix'lars Domäne|Domaine d’Ix’lar|Dominio de Ix'lar|Dominio de Ix'lar|익스라의 영지|Владения Икс'лара|埃克斯拉尔的领地|伊克斯拉爾的領域
Darrowshire Hunting Grounds||Jagdgrund von Darroheim|Terrain de chasse de Comté-de-Darrow|Terrenos de caza de Villa Darrow|Terrenos de caza de Villa Darrow|다로우골 사냥터|Охотничьи угодья Дарроушира|达隆郡猎场|達隆郡狩獵場
Gilnean Coast||Gilnearische Küste|Côte Gilnéenne|Costa de Gilneas|Costa de Gilneas|길니아스 해안|Побережье Гилнеаса|吉尔尼恩海岸|吉爾尼斯海岸
Siege Vise||Belagerungszwinge|L’étau du Siège|Torno de Asedio|Torno de Asedio|공성 격전장|Тиски Осады|天灾攻城营|攻城鉗
Victor's Point||Gipfel des Siegers|Halte de la Victoire|Paso del Invicto|Paso del Invicto|승리자 거점|Лагерь Победителя|胜利者岗哨|勝利者崗哨
Crushblow||Schmetterschlagposten|Frakass|Machacolpe|Machacolpe|박살의 땅|Тукмак|粉碎者据点|碎擊之地
The Twilight Gate||Das Schattentor|La porte du Crépuscule|La Puerta Crepuscular|La Puerta Crepuscular|황혼 관문|Сумеречные врата|暮光之门|暮光之門
The Twilight Citadel||Die Schattenzitadelle|La citadelle du Crépuscule|La Ciudadela Crepuscular|La Ciudadela Crepuscular|황혼 성채|Сумеречная крепость|暮光堡垒|暮光城塞
Elementium Depths||Elementiumtiefen|Profondeurs d’Élémentium|Profundidades de Elementium|Profundidades de Elementium|엘레멘티움 나락|Элементиевые глубины|源质深渊|源質深淵
Den of the Disciples||Schlupfwinkel der Jünger|Tanière des Disciples|Cubil de los Discípulos|Cubil de los Discípulos|사도의 동굴|Пещера учеников|信徒之穴|侍徒藏匿處
Pyrewood Chapel||Kapelle von Lohenscheit|Chapelle de Bois-du-Bûcher|Capilla Piroleña|Capilla Piroleña|장작나무 예배당|Часовня Погребальных Костров|焚木礼拜堂|焚木禮拜堂
Pyrewood Inn||Gasthaus von Lohenscheit|Auberge de Bois-du-Bûcher|Posada Piroleña|Posada Piroleña|장작나무 여관|Таверна Погребальных Костров|焚木旅店|焚木旅店
Pyrewood Town Hall||Rathaus von Lohenscheit|Hôtel de ville de Bois-du-Bûcher|Concejo Piroleña|Concejo Piroleña|장작나무 마을회관|Ратуша Погребальных Костров|焚木城镇大厅|焚木市政廳
Slithering Cove||Die Wuchernde Bucht|Crique Sinueuse|Cala Serpenteante|Cala Serpenteante|갈래굽이 만|Скользкая бухта|爬蛇海湾|巨痕灣
Gilneas Liberation Front Base Camp||Vorderes Basislager der Gilnearischen Befreiungsfront|Campement du Front de libération de Gilnéas|Campamento base del Frente de Liberación de Gilneas|Campamento base del Frente de Liberación de Gilneas|길니아스 해방전선 기지|Лагерь фронта освобождения Гилнеаса|吉尔尼斯解放阵线营地|吉爾尼斯解放戰線營地
7th Legion Base Camp||Basislager der 7. Legion|Campement de la 7e Légion|Campamento base de la Séptima Legión|Campamento base de la Séptima Legión|7군단 주둔지|Лагерь 7-го легиона|第七军团营地|第七軍團營地
Dunwald Ruins||Ruinen von Dunwald|Ruines de Dunwald|Ruinas Montocre|Ruinas Montocre|둔왈트 폐허|Развалины Дунвальда|顿沃德废墟|登瓦德廢墟
Dunwald Holdout||Bastion von Dunwald|Butte-Dunwald|Resistencia Montocre|Resistencia Montocre|둔왈트 항거지|Укрытие Дунвальда|顿沃德据点|登瓦德陣地
Dunwald Hovel||Hütten von Dunwald|Taudis des Dunwald|Cobertizo Montocre|Cobertizo Montocre|둔왈트 오두막|Склады Дунвальда|顿沃德小屋|登瓦德小屋
Dunwald Town Square||Ratsplatz von Dunwald|Place centrale de Dunwald|Plaza Principal Montocre|Plaza Principal Montocre|둔왈트 마을 광장|Городская площадь Дунвальда|顿沃德城镇广场|登瓦德城鎮廣場
Dunwald Market Row||Marktgasse von Dunwald|Allée du Marché de Dunwald|Fila del Mercado Montocre|Fila del Mercado Montocre|둔왈트 상가|Рынок Дунвальда|顿沃德市场|登瓦德市場區
Gorshak War Camp||Kriegslager Gorshak|Camp de guerre Gorshak|Campamento de Guerra Gorshak|Campamento de Guerra Gorshak|고르샤크 전쟁 기지|Военный лагерь Горшака|哥沙克战争营地|戈沙克戰營
The Boneyard||Der Totenacker|Le Charnier|El Osario|El Osario|뼈무덤|Двор|坟场|骨墳
The Devouring Breach||Der Verschlingende Riss|La brèche Dévorante|La Brecha Devoradora|La Brecha Devoradora|탐식의 틈|Пожирающий разлом|吞噬裂口|吞噬裂層
Fuselight||Luntenbrand|Lumèche|El Diodo|El Diodo|점화등 마을|Фюзель|熔光镇|熔絲火光山間營地
Fuselight-by-the-Sea||Luntenbrand-am-Meer|Lumèche-sur-Mer|El Diodo de Mar|El Diodo de Mar|점화등 바닷가마을|Фюзель-на-водах|熔光码头|熔絲火光海邊營地
Akhenet Fields||Felder von Akhenet|Champs d’Akhenet|Campos de Akhenet|Campos de Akhenet|아케네트 농장|Поля Акхенет|埃卡赫莱平原|雅奇涅特原野
Ramkahen Legion Outpost||Außenposten der Legion von Ramkahen|Avant-poste de la légion Ramkahen|Avanzada de la Legión Ramkahen|Avanzada de la Legión Ramkahen|람카헨 군단 전초기지|Застава рамкахенов|拉穆卡恒军团前哨|蘭姆卡韓軍團哨站
Shrine of the Elements||Schrein der Elemente|Autel des Éléments|Santuario de los Elementales|Santuario de los Elementales|정령의 제단|Святилище стихий|元素圣殿|元素廟
